0.22637,2.6132,2.2949
10.04,7.3347,-0.023529
8.8644,6.9126,0.68705
-2.7784,0.85921,1.9089
3.1703,4.406,0.27556
-0.039909,2.9293,1.8307
-2.8435,0.95183,3.852
-5.7442,-0.59824,2.7703
0.57271,2.5229,2.874
12.355,7.9133,-1.1582
6.8713,5.6096,-0.62653
10.449,7.5014,-0.092953
7.6449,6.5784,-0.92658
0.4862,2.5975,1.4934
8.4126,6.8311,-0.77075
0.33697,2.6209,1.4773
3.4345,4.021,3.1952
3.4077,4.3464,2.0297
6.4485,5.2287,0.21424
1.1848,3.2901,1.9415
4.2027,5.0906,1.4721
3.7349,4.6207,1.5788
9.8467,7.5383,-0.4422
1.7797,3.7239,1.8985
2.6368,4.4551,1.2873
12.91,9.594,-0.86586
-1.2788,2.2968,1.6051
8.6108,6.4932,0.50304
6.7356,5.9103,0.33051
-7.1687,-2.1163,2.5591
-1.1412,2.1343,3.2312
9.7212,8.106,0.48224
3.0967,3.7481,1.8806
-2.0146,0.73914,2.2982
7.232,6.449,0.37914
6.588,5.265,1.6927
8.631,6.5922,0.065606
-0.23962,2.1487,1.7851
0.12571,2.4667,2.458
8.6962,7.3668,0.28216
-1.5894,1.5891,1.8726
10.208,7.8761,-0.90009
-1.5632,2.1266,1.0501
-0.4357,1.8018,2.7439
3.8915,4.3884,1.8337
14.376,10.366,-2.8842
-0.17394,3.2342,1.6282
-0.64807,2.3724,0.57775
3.3475,3.8507,2.4556
10.969,7.5508,0.22133
3.4038,4.5054,0.11669
-0.29483,4.1693,1.2659
-3.6553,0.74881,4.0634
3.2604,4.1899,0.70468
1.5165,3.0156,1.8214
4.8359,4.7424,1.6756
2.5188,3.681,1.6132
9.8218,7.4633,-1.4312
-1.5177,2.0242,2.5838
3.31,4.3945,-0.49308
-2.8856,0.81355,2.2458
4.4846,4.8379,1.3374
4.777,4.5428,0.68261
-3.1729,0.99517,2.2369
1.3836,3.8645,2.8316
0.62888,2.9415,2.6611
11.039,7.5605,-1.4765
5.5138,5.3789,1.8189
2.3691,3.6258,1.2382
-1.027,2.5809,1.723
1.8817,3.8578,1.416
2.3737,3.743,2.1462
3.9684,3.9145,1.4448
4.8865,4.6478,1.9963
-1.672,2.023,1.8377
